Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
15.2.2021,19:16:28.827,12000,1787,87.0,7185,958,88.2,8.8,1.020,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2446.2,2385.6,2265.0,2375.6,2368.1,62.2,67.4,61.7,65.7,67.4,64.3,100.0,37.0,37.0,37.0,37.0,37.0,47,44,45,44,53,56,55,56,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,44,0.000,0.000,0.000,0.000,0.000,0.000,35.014,25.453,3.385,25.0,65.2,63.8,60.6,63.5,0.0,0.0,0.0,0.0,14.4,22.1,27.5,18.7,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,23.0,51.0,46.0,1.744,5.120,3.360,3.344,12.096,0.824,1.040,3.424,2.944,1.008,0.552,1.008,1.488,1.864,707,925,915,No,31,No,No,33,No,No,821,2594,3.6,5.6,9.2,0.248,0.704,9667,4046,26.2,0.0,26.3,2.592,0.007,2816,21,57,1.212,12.016,12.056,0,88.210,37.129,49.418,14.668,65.886,56.012,1354.2,1752.8,1110.5,1354.2,99.0,48.0,0.0,14.0,97.9,99.3,0.0,0.0,0.0,0.0,0.0,12,No,No,Yes,No,No,No,60.4,67.9,2006,1983,212,8.0,216,13,0.022,0.015,0,0,0.000,0.000,0,44,5,2,
15.2.2021,19:16:31.557,12003,1784,87.0,7180,963,88.1,8.8,1.020,1.022,1.047,1.045,3686.0,3686.0,3785.6,3785.6,99.6,3686.0,99.6,1929.2,1896.0,1867.5,1967.9,1915.2,50.0,44.1,48.8,51.1,51.1,48.5,100.0,37.0,37.0,38.0,38.0,37.0,45,44,44,42,55,56,56,58,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,45,0.000,0.000,0.000,0.000,0.000,0.000,29.957,20.950,3.189,25.0,51.4,50.5,49.8,52.4,0.4,0.4,0.3,0.6,37.8,40.5,40.3,38.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,26.0,52.0,45.0,1.744,5.120,3.360,3.344,12.192,0.824,1.056,3.424,2.944,1.008,0.712,1.008,1.488,1.864,705,925,929,No,31,No,No,33,No,No,821,2594,3.5,1.5,5.0,0.219,0.702,9668,4048,32.5,0.0,32.5,0.559,0.000,2817,21,57,1.212,12.032,12.064,629,82.663,34.700,46.302,13.267,61.731,52.478,1354.2,1752.8,1110.5,1354.2,99.0,47.0,0.0,15.0,98.0,97.7,0.0,0.0,0.0,0.0,0.0,11,No,No,Yes,No,No,No,65.0,63.6,2008,1985,211,8.0,216,13,0.670,0.308,0,0,0.000,0.000,0,45,5,2,
15.2.2021,19:16:34.155,12027,1760,87.2,7215,928,88.5,8.8,1.020,1.022,1.047,1.045,3686.0,3686.0,3785.6,3785.6,99.6,3686.0,99.6,1905.3,1906.4,1819.7,1961.8,1898.3,48.5,50.2,46.2,55.4,55.4,50.1,100.0,37.0,37.0,38.0,38.0,37.0,46,45,47,41,54,55,53,59,46,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,45,0.000,0.000,0.000,0.000,0.000,0.000,29.469,20.548,3.165,25.0,50.8,50.8,48.5,52.2,0.1,0.9,0.2,0.2,38.5,40.9,44.5,40.2,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,23.0,43.0,45.0,1.744,5.080,3.360,3.360,12.192,0.816,1.048,3.424,2.944,1.008,1.020,1.008,1.488,1.864,703,917,929,No,31,No,No,33,No,No,821,2594,3.1,1.5,4.6,0.230,0.675,9669,4049,14.1,0.0,14.1,6.148,0.004,2833,21,55,1.037,12.072,12.112,0,53.757,26.872,25.217,12.441,33.623,28.582,1189.7,1752.8,965.8,1189.7,89.0,34.0,0.0,16.0,97.4,96.5,0.0,0.0,0.0,0.0,0.0,10,No,No,No,No,Yes,No,44.8,41.4,1995,1972,210,8.0,216,13,0.032,0.020,0,0,0.000,0.000,0,45,5,2,
15.2.2021,19:16:36.933,12156,1631,88.1,7297,846,89.6,8.8,1.020,1.022,1.022,1.045,3686.0,3686.0,3686.0,3785.6,99.6,3686.0,99.6,2067.4,1970.1,1890.3,1897.5,1956.3,58.6,52.0,50.2,44.3,58.6,51.3,100.0,37.0,37.0,37.0,38.0,37.0,45,43,45,43,55,57,55,57,46,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,44,0.000,0.000,0.000,0.000,0.000,0.000,29.997,20.945,3.207,25.0,55.1,52.6,50.5,50.6,0.5,0.7,0.5,0.3,32.7,38.6,37.6,41.4,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,22.0,53.0,46.0,1.728,5.080,3.360,3.360,12.192,0.824,1.128,3.424,2.944,1.008,0.624,1.008,1.488,1.864,710,932,924,No,31,No,No,33,No,No,821,2594,1.6,1.4,3.1,0.048,0.645,9669,4051,80.2,0.0,80.2,31.015,0.000,2915,21,55,1.000,12.056,12.104,0,57.339,28.754,26.919,13.766,35.888,30.509,1050.5,1752.8,850.5,1050.5,88.0,41.0,0.0,8.0,98.0,94.8,0.0,0.0,0.0,0.0,0.0,8,No,No,No,No,Yes,No,43.7,44.1,2008,1986,201,8.0,216,13,0.044,0.019,0,0,0.000,0.000,0,52,5,2,
15.2.2021,19:16:39.486,12156,1630,88.1,7333,810,90.0,8.8,1.020,1.066,1.047,1.045,3686.0,3885.2,3785.6,3785.6,99.6,3686.0,99.6,2249.2,2175.1,2153.4,2156.4,2183.5,63.2,63.2,55.3,55.9,63.2,59.4,100.0,37.0,39.0,38.0,38.0,37.0,45,46,48,41,55,54,52,59,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,45,0.000,0.000,0.000,0.000,0.000,0.000,32.402,23.178,2.873,25.0,60.0,58.0,57.5,57.6,0.0,0.1,0.2,0.1,24.4,30.8,28.8,32.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,43.0,46.0,1.728,5.120,3.360,3.360,12.192,0.824,1.112,3.424,2.944,1.008,0.752,1.008,1.488,1.864,715,924,924,No,31,No,No,33,No,No,821,2594,1.6,1.6,3.2,0.076,0.790,9669,4053,4.0,0.0,4.0,0.657,0.009,2916,21,55,1.000,12.056,12.104,0,58.015,29.139,27.210,14.055,36.276,30.838,1063.1,1752.8,860.6,1063.1,99.0,47.0,0.0,10.0,94.8,97.2,0.0,0.0,0.0,0.0,0.0,5,No,No,No,No,Yes,No,44.0,44.6,1942,1920,200,8.0,216,13,3.979,0.843,0,0,0.000,0.000,0,58,5,2,
15.2.2021,19:16:42.121,12062,1725,87.4,7296,847,89.5,8.8,1.020,1.047,1.047,1.045,3686.0,3785.6,3785.6,3785.6,99.6,3785.6,99.6,2352.7,2084.6,2011.6,2075.2,2131.0,62.1,56.0,54.2,56.7,62.1,57.3,100.0,37.0,38.0,38.0,38.0,38.0,46,44,43,41,54,56,57,59,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,45,0.000,0.000,0.000,0.000,0.000,0.000,32.206,22.999,2.875,25.0,62.7,55.7,53.8,55.5,0.9,3.2,3.1,2.9,14.7,30.2,35.0,33.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,41.0,46.0,1.728,5.120,3.360,3.344,12.192,0.824,1.096,3.424,2.944,1.008,0.800,1.008,1.488,1.864,715,924,930,No,31,No,No,33,No,No,821,2594,0.2,1.5,1.7,0.048,0.705,9669,4055,5.9,0.1,6.0,0.694,0.040,2918,21,55,1.037,12.056,12.104,0,61.270,29.802,29.800,13.856,39.725,33.770,1189.7,1752.8,954.6,1189.7,99.0,43.0,0.0,16.0,97.3,97.4,0.0,0.0,0.0,0.0,0.0,3,No,No,No,No,Yes,No,47.3,47.1,1994,1971,318,8.0,216,13,0.092,0.096,0,0,0.000,0.000,0,50,5,2,
15.2.2021,19:16:44.859,12023,1763,87.2,7491,652,91.9,8.8,1.020,1.047,1.022,1.025,3686.0,3785.6,3686.0,3686.0,99.6,3686.0,99.6,2231.1,2165.7,2152.2,2157.4,2176.6,56.2,57.3,60.3,58.5,60.3,58.1,100.0,37.0,38.0,37.0,37.0,37.0,48,44,45,42,52,56,55,58,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,46,0.000,0.000,0.000,0.000,0.000,0.000,32.929,23.483,3.344,25.0,59.7,58.0,57.7,57.8,1.5,1.8,1.6,1.5,22.3,26.2,27.8,24.6,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,34.0,46.0,1.728,5.120,3.360,3.344,12.192,0.816,1.104,3.424,2.944,1.008,0.760,1.008,1.488,1.864,714,924,912,No,31,No,No,33,No,No,821,2594,0.0,1.5,1.5,0.023,0.795,9669,4057,20.2,0.0,20.2,0.634,0.007,2920,21,55,1.056,12.056,12.096,752,58.955,28.946,28.341,13.483,37.788,32.124,1215.0,1752.8,996.9,1215.0,81.0,34.0,0.0,14.0,97.3,96.1,0.0,0.0,0.0,0.0,0.0,1,No,No,No,No,Yes,No,44.6,45.4,1994,1971,318,8.0,216,13,1.459,0.019,0,0,0.000,0.000,0,45,5,2,
15.2.2021,19:16:47.404,12016,1771,87.1,7472,671,91.7,8.8,1.020,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2019.2,1907.5,1873.1,1860.4,1915.1,51.7,51.1,44.2,50.5,51.7,49.4,100.0,37.0,37.0,37.0,37.0,37.0,48,46,46,44,52,54,54,56,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,44,0.000,0.000,0.000,0.000,0.000,0.000,29.510,20.521,3.170,25.0,53.8,50.9,50.0,49.7,2.0,1.6,0.3,2.4,33.3,39.0,39.0,40.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,23.0,44.0,46.0,1.744,5.120,3.360,3.360,12.192,0.824,1.096,3.424,2.944,1.008,0.592,1.008,1.488,1.864,716,926,909,No,31,No,No,33,No,No,821,2594,1.8,1.5,3.3,0.076,0.681,9669,4058,2.4,0.0,2.4,0.383,0.000,2921,21,55,1.056,12.064,12.104,0,57.266,28.194,27.403,13.041,36.530,31.054,1215.0,1752.8,996.9,1215.0,99.0,45.0,0.0,14.0,97.3,97.3,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,47.0,44.1,1994,1971,293,8.0,216,13,0.122,0.021,0,0,0.000,0.000,0,45,5,2,
15.2.2021,19:16:50.105,12007,1780,87.0,7684,459,94.3,8.8,1.020,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2069.2,2059.4,2099.9,2113.6,2085.5,49.6,53.3,55.2,53.3,55.2,52.9,100.0,37.0,37.0,37.0,37.0,37.0,47,46,46,44,53,54,54,56,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,45,0.000,0.000,0.000,0.000,0.000,0.000,31.817,22.517,3.280,25.0,55.4,55.1,56.1,56.5,1.8,2.5,3.0,1.6,29.4,29.5,27.9,28.5,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,23.0,45.0,46.0,1.744,5.120,3.360,3.360,12.096,0.816,1.080,3.424,2.944,1.008,1.020,1.008,1.488,1.864,713,924,924,No,31,No,No,33,No,No,821,2594,5.2,2.3,7.4,0.162,2.218,9670,4064,20.2,0.0,20.2,0.762,0.000,2923,21,58,1.212,12.024,12.072,0,82.477,34.773,46.043,13.436,61.386,52.183,1354.2,1752.8,1110.5,1354.2,98.0,48.0,0.0,14.0,97.0,92.6,0.0,0.0,0.0,0.0,0.0,0,No,No,Yes,No,No,No,64.0,63.4,1987,1964,293,8.0,216,13,5.387,0.814,0,0,0.000,0.000,0,39,5,2,
15.2.2021,19:16:52.708,12002,1785,87.0,7660,483,94.0,8.8,1.020,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2084.4,2020.9,1904.6,2005.9,2004.0,52.8,55.7,54.5,56.8,56.8,55.0,100.0,37.0,37.0,37.0,37.0,37.0,47,47,44,47,53,53,56,53,47,47,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,45,0.000,0.000,0.000,0.000,0.000,0.000,30.655,21.587,3.250,25.0,55.6,53.9,50.9,53.5,2.1,3.1,0.8,1.3,30.8,32.6,41.6,36.3,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,22.0,39.0,47.0,1.728,5.120,3.360,3.344,12.096,0.824,1.120,3.424,2.944,1.008,0.744,1.008,1.488,1.864,705,930,912,No,31,No,No,33,No,No,821,2594,2.0,1.6,3.5,0.063,0.740,9670,4066,11.0,0.0,11.0,0.590,0.000,2924,21,59,1.212,12.040,12.080,0,74.242,32.243,40.335,12.794,53.780,45.719,1354.2,1752.8,1110.5,1354.2,99.0,43.0,0.0,18.0,97.3,95.9,0.0,0.0,0.0,0.0,0.0,0,No,No,Yes,No,No,No,59.9,57.1,1993,1971,293,8.0,216,13,0.080,0.041,0,0,0.000,0.000,0,39,5,2,
15.2.2021,19:16:55.355,12006,1780,87.0,7680,463,94.3,8.8,1.045,1.047,1.047,1.045,3785.6,3785.6,3785.6,3785.6,99.6,3785.6,99.6,2023.4,1914.0,1802.5,1959.2,1924.8,53.0,47.5,52.4,51.2,53.0,51.0,100.0,38.0,38.0,38.0,38.0,38.0,46,45,45,42,54,55,55,58,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,45,0.000,0.000,0.000,0.000,0.000,0.000,30.137,21.035,3.175,25.0,53.9,51.1,48.2,52.3,4.6,6.3,4.5,5.3,24.2,29.7,37.5,32.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,20.0,35.0,46.0,1.744,5.120,3.360,3.344,12.192,0.824,1.096,3.424,2.944,1.008,0.744,1.008,1.488,1.864,707,930,910,No,31,No,No,33,No,No,821,2594,0.0,1.5,1.5,0.000,0.669,9670,4068,16.4,0.0,16.4,1.384,0.000,2928,21,57,1.012,12.056,12.104,0,56.675,28.271,26.641,13.377,35.513,30.190,1151.7,1752.8,945.0,1151.7,95.0,39.0,0.0,14.0,97.6,95.7,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,43.9,43.6,1998,1976,267,8.0,216,13,0.107,0.040,0,0,0.000,0.000,0,47,5,2,
15.2.2021,19:16:58.363,12075,1712,87.5,7735,408,94.9,8.8,1.020,1.022,1.022,1.045,3686.0,3686.0,3686.0,3785.6,99.6,3686.0,99.6,2075.7,1994.1,1892.6,2041.4,2001.0,56.2,53.8,50.2,57.3,57.3,54.4,100.0,37.0,37.0,37.0,38.0,37.0,45,48,46,42,55,52,54,58,48,48,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,47,47,45,0.000,0.000,0.000,0.000,0.000,0.000,31.141,21.915,3.226,25.0,55.5,53.3,50.7,54.6,7.0,6.0,6.4,6.3,19.9,23.9,32.3,25.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,23.0,39.0,46.0,1.728,5.120,3.360,3.344,12.192,0.824,1.112,3.424,2.944,1.008,0.960,1.008,1.488,1.864,703,930,907,No,31,No,No,33,No,No,821,2594,0.0,1.4,1.5,0.088,0.615,9670,4069,73.6,0.0,73.6,13.948,0.000,2968,21,55,1.100,12.088,12.120,0,37.525,21.263,14.592,10.362,19.453,16.537,1277.9,1752.8,1048.2,1277.9,30.0,5.0,0.0,11.0,98.2,84.5,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,33.7,28.9,2012,1989,229,8.0,216,13,0.023,0.023,0,0,0.000,0.000,0,20,4,2,
15.2.2021,19:17:0.995,12088,1699,87.6,7695,448,94.4,8.8,1.045,1.066,1.047,1.070,3785.6,3885.2,3785.6,3885.2,99.6,3885.2,99.6,1212.4,1430.4,1581.2,1497.7,1430.4,31.6,37.8,46.6,40.9,46.6,39.2,100.0,38.0,39.0,38.0,39.0,39.0,44,45,42,39,56,55,58,61,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,44,45,0.000,0.000,0.000,0.000,0.000,0.000,26.178,17.002,2.625,25.0,31.9,37.5,41.4,39.2,6.3,5.9,4.7,3.7,52.1,47.3,45.9,49.1,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,18.0,65.0,45.0,1.744,5.120,3.360,3.360,12.192,0.824,1.152,3.424,2.944,1.008,1.045,1.008,1.488,1.872,706,931,924,No,31,No,No,33,No,No,821,2594,1.5,1.5,3.0,0.009,0.750,9670,4071,18.4,0.0,18.4,1.302,0.000,2971,21,54,1.037,12.088,12.128,0,32.070,19.921,10.479,10.389,13.971,11.877,1189.7,1752.8,975.7,1189.7,17.0,12.0,0.0,0.0,92.3,20.8,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,29.9,24.7,1890,1868,92,8.0,216,13,0.076,0.067,0,0,0.000,0.000,0,55,4,2,
15.2.2021,19:17:3.552,12080,1707,87.6,7677,466,94.2,8.8,1.025,1.022,1.022,1.025,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1067.3,1348.4,1445.3,1403.3,1316.1,24.8,36.0,36.0,39.6,39.6,34.1,100.0,37.0,37.0,37.0,37.0,37.0,43,42,46,39,57,58,54,61,46,46,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,46,46,44,0.000,0.000,0.000,0.000,0.000,0.000,25.036,15.831,2.267,25.0,27.9,35.1,37.6,36.5,2.7,2.8,1.3,1.3,62.1,54.3,53.5,53.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,18.0,80.0,44.0,1.744,5.120,3.360,3.360,12.192,0.816,1.144,3.424,2.944,1.008,1.025,1.008,1.488,1.872,709,929,929,No,31,No,No,33,No,No,821,2594,0.0,1.5,1.5,0.000,0.712,9670,4073,0.0,0.0,0.0,0.000,0.000,2971,21,53,0.831,12.128,12.144,0,17.546,9.993,5.878,1.975,7.834,6.660,683.4,405.0,560.3,683.4,44.0,43.0,0.0,0.0,92.3,20.3,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,15.0,13.9,1890,1868,92,2.5,216,13,0.081,0.041,0,0,0.000,0.000,0,59,4,2,
15.2.2021,19:17:6.133,12092,1695,87.7,7677,466,94.2,8.8,1.045,1.047,1.047,1.025,3785.6,3785.6,3785.6,3686.0,99.6,3785.6,99.6,1148.4,1382.6,1546.8,1335.4,1353.3,33.1,33.1,44.7,32.5,44.7,35.9,100.0,38.0,38.0,38.0,37.0,38.0,45,42,42,38,55,58,58,62,45,45,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,45,44,0.000,0.000,0.000,0.000,0.000,0.000,24.697,15.747,2.286,25.0,30.0,36.1,40.3,34.9,5.1,6.3,4.6,2.6,54.8,49.2,46.9,54.9,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,18.0,67.0,45.0,1.744,5.120,3.360,3.360,12.192,0.816,1.152,3.424,2.944,1.008,1.045,1.008,1.488,1.872,713,924,925,No,31,No,No,33,No,No,821,2594,0.0,1.4,1.4,0.000,0.678,9670,4075,5.1,0.0,5.1,0.085,0.000,2971,21,53,0.831,12.128,12.144,0,17.267,9.799,5.793,1.806,7.724,6.566,683.4,405.0,560.3,683.4,35.0,34.0,0.0,0.0,92.3,46.9,0.0,0.0,0.0,0.0,0.0,0,No,No,No,No,Yes,No,12.7,13.3,1890,1868,92,2.5,216,13,0.000,0.000,0,0,0.000,0.000,0,60,4,2,
