Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","Framerate [FPS]","Framerate 1% Low [FPS]","Framerate 0.1% Low [FPS]",
15.2.2021,18:44:1.826,8918,3833,69.9,6406,1737,78.6,1.2,1.020,1.022,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1926.7,2204.6,3029.3,2596.8,2439.4,48.1,59.1,79.2,72.5,79.2,64.7,100.0,37.0,37.0,37.0,37.0,37.0,52,53,55,53,48,47,45,47,54,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,49,0.000,0.000,0.000,0.000,0.000,0.000,37.557,27.922,2.739,25.0,52.1,59.5,81.6,70.0,0.0,0.0,0.0,0.0,10.0,0.7,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,24.0,53.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,831,926,909,No,31,No,No,33,No,No,821,2592,0.0,0.1,0.1,0.000,0.159,8447,2841,0.7,0.0,0.7,0.051,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.000,12.040,815,92.649,39.264,51.724,16.041,68.965,58.628,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,3.0,53.3,99.0,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.2,71.3,1092,1065,58,8.0,75,9,0.023,0.016,0,0,0.000,0.000,0,112,1,0,
15.2.2021,18:44:4.423,8914,3837,69.9,6413,1730,78.7,1.2,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1828.7,2147.6,3074.6,2808.3,2464.8,42.9,57.0,80.9,71.7,80.9,63.1,100.0,37.0,37.0,37.0,37.0,37.0,52,52,55,54,48,48,45,46,54,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,0.000,0.000,0.000,0.000,0.000,0.000,37.627,28.155,2.757,25.0,49.4,57.8,82.6,75.5,0.7,0.0,0.0,0.0,19.6,0.0,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,25.0,54.0,1.728,5.120,3.344,3.344,12.096,0.816,1.104,3.424,2.944,1.008,0.832,1.008,1.488,1.864,825,932,914,No,31,No,No,33,No,No,821,2592,0.7,0.0,0.7,0.031,0.000,8447,2841,4.0,0.0,4.0,0.088,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,11.992,12.040,817,93.960,39.238,53.060,15.579,70.747,60.140,1342.0,1752.8,1101.1,1342.0,98.0,74.0,0.0,4.0,53.5,99.7,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.4,72.3,1096,1070,58,8.0,75,9,0.000,0.000,0,0,0.000,0.000,0,113,1,0,
15.2.2021,18:44:6.983,8882,3869,69.6,6366,1776,78.1,1.2,1.020,1.017,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2223.0,2344.6,3113.8,2999.1,2670.1,58.6,55.6,84.4,76.6,84.4,68.8,100.0,37.0,37.0,37.0,37.0,37.0,52,52,54,52,48,48,46,48,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,0.000,0.000,0.000,0.000,0.000,0.000,38.842,29.527,2.837,25.0,60.0,63.2,83.7,80.6,0.1,0.1,0.0,0.0,13.1,8.1,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,26.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,836,927,929,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.000,0.024,8447,2841,1.2,0.0,1.2,0.030,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.000,12.040,815,92.649,38.880,52.109,15.532,69.471,59.056,1342.0,1752.8,1101.1,1342.0,98.0,77.0,0.0,2.0,52.4,99.1,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,71.6,71.3,1073,1047,55,8.0,75,9,0.119,0.078,0,0,0.000,0.000,0,118,1,0,
15.2.2021,18:44:9.516,8862,3889,69.5,6359,1784,78.0,1.2,1.020,1.042,1.042,1.045,3686.0,3785.6,3785.6,3785.6,99.6,3686.0,99.6,1692.1,2079.1,3072.6,2285.5,2282.3,46.0,47.2,80.9,63.1,80.9,59.3,100.0,37.0,38.0,38.0,38.0,37.0,52,52,55,52,48,48,45,48,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,49,0.000,0.000,0.000,0.000,0.000,0.000,36.168,26.628,2.702,25.0,45.7,55.7,82.1,61.3,0.1,0.0,0.0,0.0,39.2,1.5,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,55.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.120,3.424,2.944,1.008,0.576,1.008,1.488,1.864,824,926,930,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.000,0.012,8447,2841,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,11.992,12.040,819,94.621,39.430,53.530,15.613,71.373,60.675,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,1.0,52.0,98.8,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.2,72.8,1065,1038,55,8.0,75,9,2.841,1.278,0,0,0.000,0.000,0,133,1,0,
15.2.2021,18:44:12.065,8861,3890,69.4,6359,1784,78.0,1.2,1.020,1.017,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2321.9,2505.9,3147.8,2786.2,2690.5,66.0,65.4,84.5,75.3,84.5,72.8,100.0,37.0,37.0,37.0,37.0,37.0,54,54,56,54,46,46,44,46,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,0.000,0.000,0.000,0.000,0.000,0.000,39.506,30.178,2.764,25.0,62.6,67.5,84.5,74.9,0.1,0.0,0.0,0.0,21.3,10.0,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,52.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,0.960,1.008,1.488,1.864,834,928,930,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.000,0.001,8447,2841,0.5,0.0,0.5,0.053,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.000,12.048,817,92.680,39.264,51.758,16.033,69.011,58.667,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,3.0,52.0,99.4,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,70.6,71.3,1065,1038,55,8.0,75,9,0.023,0.016,0,0,0.000,0.000,0,119,1,0,
15.2.2021,18:44:14.606,8868,3883,69.5,6370,1773,78.2,1.2,1.020,1.017,1.017,1.040,3686.0,3686.0,3686.0,3785.6,99.6,3686.0,99.6,1739.5,1979.3,3120.2,2709.5,2387.1,39.0,50.6,79.2,74.3,79.2,60.8,100.0,37.0,37.0,37.0,38.0,37.0,53,52,54,55,47,48,46,45,54,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,0.000,0.000,0.000,0.000,0.000,0.000,36.761,27.357,2.757,25.0,46.9,53.2,83.4,72.6,0.1,0.1,0.0,0.0,28.2,14.5,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,46.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,0.832,1.008,1.488,1.864,825,934,907,No,31,No,No,33,No,No,821,2592,1.3,0.0,1.3,0.102,0.000,8447,2841,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.008,12.040,824,91.626,39.098,50.869,16.154,67.821,57.655,1342.0,1752.8,1101.1,1342.0,98.0,77.0,0.0,3.0,52.3,99.2,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,71.2,70.5,1070,1044,58,8.0,75,9,1.992,0.888,0,0,0.000,0.000,0,113,1,0,
15.2.2021,18:44:17.146,8869,3882,69.5,6375,1768,78.2,1.2,1.020,1.017,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1539.9,1931.9,3149.0,2426.6,2261.8,32.7,47.5,83.3,66.6,83.3,57.5,100.0,37.0,37.0,37.0,37.0,37.0,51,54,53,52,49,46,47,48,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,50,0.000,0.000,0.000,0.000,0.000,0.000,36.126,26.629,2.697,25.0,41.6,51.7,84.0,64.9,0.8,0.0,0.0,0.0,42.5,2.8,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,58.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.120,3.424,2.944,1.008,0.544,1.008,1.488,1.864,828,927,914,No,31,No,No,33,No,No,821,2592,0.2,1.0,1.2,0.001,0.177,8447,2841,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.000,12.040,817,94.272,39.360,53.253,15.629,71.000,60.357,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,2.0,52.3,99.6,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.9,72.5,1071,1045,57,8.0,75,9,5.092,1.423,0,0,0.000,0.000,0,114,1,0,
15.2.2021,18:44:19.689,8867,3884,69.5,6371,1772,78.2,1.2,1.020,1.042,1.017,1.045,3686.0,3785.6,3686.0,3785.6,99.6,3686.0,99.6,1901.1,2069.0,3024.6,2448.4,2360.8,49.0,53.3,82.8,68.7,82.8,63.5,100.0,37.0,38.0,37.0,38.0,37.0,51,51,55,51,49,49,45,49,54,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.000,0.000,0.000,0.000,0.000,0.000,36.861,27.374,2.694,25.0,51.3,55.7,80.9,65.7,0.3,0.0,0.0,0.0,25.8,14.3,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,37.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,0.672,1.008,1.488,1.864,834,927,909,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.000,0.085,8447,2842,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.000,12.040,814,94.934,39.456,53.819,15.536,71.758,61.002,1342.0,1752.8,1101.1,1342.0,98.0,77.0,0.0,2.0,52.2,99.0,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,73.3,73.0,1068,1042,55,8.0,75,9,0.023,0.182,0,0,0.000,0.000,0,124,1,0,
15.2.2021,18:44:22.229,8872,3879,69.5,6373,1769,78.2,1.2,1.020,1.042,1.017,1.020,3686.0,3785.6,3686.0,3686.0,99.6,3686.0,99.6,1365.1,1568.7,3012.6,1896.0,1960.6,27.6,35.5,75.4,53.9,75.4,48.1,100.0,37.0,38.0,37.0,37.0,37.0,52,51,53,52,48,49,47,48,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,49,0.000,0.000,0.000,0.000,0.000,0.000,33.643,24.152,2.559,25.0,36.5,41.8,79.3,50.3,0.1,0.0,0.0,0.0,54.4,44.3,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,64.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,1.020,1.008,1.488,1.864,830,920,930,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.000,0.027,8447,2842,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,62,1.187,11.992,12.040,815,96.244,39.909,54.674,15.714,72.890,61.963,1342.0,1752.8,1101.1,1342.0,99.0,77.0,0.0,1.0,52.4,99.4,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,73.0,74.0,1073,1046,55,8.0,75,9,0.071,0.090,0,0,0.000,0.000,0,120,1,0,
15.2.2021,18:44:24.771,8882,3869,69.6,6379,1763,78.3,1.2,1.020,1.022,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1685.5,1846.5,2798.5,2124.4,2113.7,37.0,47.5,70.3,54.3,70.3,52.3,100.0,37.0,37.0,37.0,37.0,37.0,50,50,55,52,50,50,45,48,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,49,0.000,0.000,0.000,0.000,0.000,0.000,35.332,25.647,2.588,25.0,45.4,49.6,74.6,56.9,0.0,0.0,0.0,0.0,29.0,19.9,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,27.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,0.720,1.008,1.488,1.864,823,928,923,No,31,No,No,33,No,No,821,2592,7.9,0.0,7.9,0.891,0.000,8449,2842,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,62,1.187,11.992,12.040,820,91.284,38.950,50.676,16.084,67.568,57.438,1342.0,1752.8,1101.1,1342.0,98.0,78.0,0.0,1.0,52.5,98.8,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,70.9,70.2,1076,1050,62,8.0,75,9,0.000,0.000,0,0,0.000,0.000,0,110,1,0,
15.2.2021,18:44:27.313,8880,3871,69.6,6384,1759,78.4,1.2,1.020,1.017,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1979.0,2110.5,2985.0,2449.0,2380.9,47.2,49.6,78.5,58.8,78.5,58.5,100.0,37.0,37.0,37.0,37.0,37.0,54,53,55,52,46,47,45,48,54,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,51,0.000,0.000,0.000,0.000,0.000,0.000,36.823,27.406,2.584,25.0,53.3,56.8,79.6,65.6,0.1,0.0,0.0,0.0,27.6,23.7,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,26.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,0.800,1.008,1.488,1.864,830,933,914,No,31,No,No,33,No,No,821,2592,5.1,0.1,5.2,0.610,0.058,8451,2842,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.000,12.040,813,93.130,39.360,52.109,16.012,69.471,59.056,1342.0,1752.8,1101.1,1342.0,98.0,78.0,0.0,1.0,52.6,99.0,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,71.1,71.6,1076,1050,60,8.0,75,9,5.785,2.184,0,0,0.000,0.000,0,115,1,0,
15.2.2021,18:44:29.845,8879,3871,69.6,6380,1763,78.3,1.2,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1604.9,1709.9,2912.1,2133.9,2090.2,45.0,42.5,84.5,63.5,84.5,58.9,100.0,37.0,37.0,37.0,37.0,37.0,49,49,54,51,51,51,46,49,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,50,0.000,0.000,0.000,0.000,0.000,0.000,34.769,25.287,2.509,25.0,43.1,45.9,77.0,56.8,0.3,0.2,0.0,0.0,40.3,40.4,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,70.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,0.760,1.008,1.488,1.864,823,934,922,No,31,No,No,33,No,No,821,2592,0.0,0.0,0.0,0.000,0.051,8451,2842,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,12.000,12.040,816,92.553,39.168,51.724,15.945,68.965,58.628,1342.0,1752.8,1101.1,1342.0,98.0,78.0,0.0,2.0,52.1,99.3,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,71.9,71.2,1067,1040,60,8.0,75,9,0.272,1.273,0,0,0.000,0.000,0,113,1,0,
15.2.2021,18:44:32.590,8862,3889,69.4,6371,1772,78.2,1.2,1.020,1.042,1.042,1.045,3686.0,3785.6,3785.6,3785.6,99.6,3686.0,99.6,1480.0,1617.2,2993.0,2143.1,2058.3,38.0,38.0,82.8,57.0,82.8,54.0,100.0,37.0,38.0,38.0,38.0,37.0,50,50,55,51,50,50,45,49,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,0.000,0.000,0.000,0.000,0.000,0.000,34.433,24.990,2.539,25.0,39.7,43.3,78.9,56.9,0.0,0.0,0.0,0.0,50.2,44.6,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,39.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,0.512,1.008,1.488,1.864,829,932,931,No,31,No,No,33,No,No,821,2592,0.5,0.2,0.8,0.017,0.158,8451,2842,0.0,0.0,0.0,0.000,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,11.992,12.040,816,92.618,39.046,51.916,15.767,69.218,58.844,1342.0,1752.8,1101.1,1342.0,98.0,77.0,0.0,2.0,51.9,98.9,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,71.5,71.2,1063,1036,59,8.0,75,9,0.000,0.038,0,0,0.000,0.000,0,113,1,0,
15.2.2021,18:44:35.181,8865,3886,69.5,6376,1767,78.2,1.2,1.020,1.017,1.022,1.045,3686.0,3686.0,3686.0,3785.6,99.6,3686.0,99.6,1507.3,1631.1,2925.3,2202.2,2066.5,40.5,42.8,73.7,58.8,73.7,54.0,100.0,37.0,37.0,37.0,38.0,37.0,50,53,54,52,50,47,46,48,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,49,0.000,0.000,0.000,0.000,0.000,0.000,34.358,24.924,2.568,25.0,40.4,43.7,77.2,58.5,0.2,0.1,0.0,0.0,46.7,41.1,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,43.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,0.640,1.008,1.488,1.864,834,929,910,No,31,No,No,33,No,No,821,2592,1.0,0.1,1.1,0.003,0.061,8451,2842,0.9,0.0,0.9,0.022,0.000,709,7,0.0,0.0,0.0,0.000,0.000,1,61,1.187,11.992,12.048,820,92.092,38.674,51.758,15.451,69.011,58.667,1342.0,1752.8,1101.1,1342.0,98.0,79.0,0.0,1.0,51.7,99.7,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,71.1,70.8,1059,1032,58,8.0,75,9,0.356,0.309,0,0,0.000,0.000,0,116,1,0,
