Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Framerate [FPS]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
8.2.2021,18:10:44.453,8993,6076,59.6,5074,3069,62.3,7.1,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3123.4,3257.6,2576.4,2687.4,2911.2,84.4,88.0,63.4,70.6,88.0,76.6,100.0,37.0,37.0,37.0,37.0,37.0,54,54,55,54,46,46,45,46,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,51,0.000,0.000,0.000,0.000,0.000,0.000,41.217,31.717,2.951,25.0,84.4,88.0,69.6,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,878,924,910,No,30,No,No,33,No,No,801,2586,0.0,0.1,0.1,0.000,0.137,18968,6335,0.0,0.0,0.0,0.000,0.000,9051,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,12.000,12.048,829,91.357,38.796,50.903,15.851,67.866,57.693,1342.0,1752.8,1101.1,1342.0,99.0,77.0,0.0,3.0,49.4,99.6,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,70.4,70.3,1011,985,51,8.0,80,408,30,3.137,1.176,0,0,0.000,0.000,0,0,0,
8.2.2021,18:10:47.003,8992,6077,59.6,5076,3067,62.3,7.1,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3083.6,3142.2,2581.5,2551.0,2839.6,79.1,80.9,63.0,66.0,80.9,72.3,100.0,37.0,37.0,37.0,37.0,37.0,55,54,53,51,45,46,47,49,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,52,0.000,0.000,0.000,0.000,0.000,0.000,40.937,31.396,2.918,25.0,83.3,84.9,69.8,68.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.6,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.040,1.008,1.488,1.864,853,923,903,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.027,18968,6335,1.2,0.0,1.2,0.438,0.000,9052,214,0.0,0.0,0.0,0.000,0.000,4029,61,1.187,12.000,12.040,830,91.711,38.700,51.351,15.604,68.459,58.197,1342.0,1752.8,1101.1,1342.0,99.0,76.0,0.0,3.0,49.5,99.9,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,69.6,70.5,1014,988,51,8.0,86,408,30,0.000,0.000,0,0,0.000,0.000,0,0,0,
8.2.2021,18:10:49.570,8991,6078,59.6,5079,3063,62.3,7.1,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2921.5,2871.0,2154.2,2089.3,2509.0,77.4,71.9,56.0,53.6,77.4,64.7,100.0,37.0,37.0,37.0,37.0,37.0,55,53,52,53,45,47,48,47,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,51,0.000,0.000,0.000,0.000,0.000,0.000,38.601,28.832,2.853,25.0,78.7,77.4,58.1,56.4,0.0,0.0,0.0,0.0,0.0,0.0,2.4,6.8,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,857,924,925,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.001,18968,6335,0.7,0.0,0.7,0.015,0.000,9052,214,0.0,0.0,0.0,0.000,0.000,4029,61,1.187,12.000,12.048,822,90.118,38.124,50.337,15.369,67.107,57.047,1342.0,1752.8,1101.1,1342.0,97.0,73.0,0.0,3.0,49.5,99.4,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,69.8,69.3,1014,988,43,8.0,84,408,30,0.053,0.064,0,0,0.000,0.000,0,0,0,
8.2.2021,18:10:52.151,8994,6075,59.6,5079,3064,62.3,7.1,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3008.1,3243.8,2586.5,2534.3,2843.2,80.3,89.5,62.5,68.0,89.5,75.1,100.0,37.0,37.0,37.0,37.0,37.0,54,56,56,52,46,44,44,48,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.000,0.000,0.000,0.000,0.000,0.000,40.755,31.201,2.953,25.0,81.3,87.6,69.9,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,24.0,56.0,1.728,5.120,3.360,3.344,12.192,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,849,922,923,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.003,18968,6335,8.5,0.0,8.5,0.649,0.000,9054,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,11.992,12.040,822,94.529,39.813,53.060,16.153,70.747,60.140,1342.0,1752.8,1101.1,1342.0,98.0,77.0,0.0,3.0,50.1,99.5,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.7,72.7,1026,1000,54,8.0,95,408,30,0.023,0.016,0,0,0.000,0.000,0,0,0,
8.2.2021,18:10:54.713,9009,6060,59.7,5097,3046,62.5,7.1,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3095.4,3209.5,2669.6,2641.2,2903.9,83.1,87.3,67.4,66.2,87.3,76.0,100.0,37.0,37.0,37.0,37.0,37.0,54,55,55,50,46,45,45,50,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,52,0.000,0.000,0.000,0.000,0.000,0.000,41.330,31.824,2.965,25.0,83.6,86.7,72.1,71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,24.0,56.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,858,922,923,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.000,18968,6335,4.8,0.0,4.8,1.989,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,11.992,12.040,826,95.956,39.718,54.577,15.552,72.770,61.862,1342.0,1752.8,1101.1,1342.0,98.0,75.0,0.0,3.0,49.9,99.5,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,73.1,73.8,1022,996,56,8.0,112,408,30,1.619,0.102,0,0,0.000,0.000,0,0,0,
8.2.2021,18:10:57.262,8981,6088,59.5,5065,3078,62.1,7.1,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2913.5,2846.4,2242.4,2195.9,2549.6,75.4,83.4,57.0,56.4,83.4,68.0,100.0,37.0,37.0,37.0,37.0,37.0,54,56,54,54,46,44,46,46,55,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,52,0.000,0.000,0.000,0.000,0.000,0.000,38.624,28.915,2.902,25.0,78.5,76.8,60.5,59.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2,6.8,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,19.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,849,917,924,No,30,No,No,33,No,No,801,2586,0.0,11.2,11.2,0.000,6.609,18968,6351,0.7,0.0,0.7,0.012,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,12.000,12.048,822,93.734,38.976,53.096,15.301,70.794,60.180,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,2.0,49.5,98.9,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.1,72.1,1014,989,56,8.0,105,408,30,2.514,1.265,0,0,0.000,0.000,0,0,0,
8.2.2021,18:10:59.836,8988,6081,59.6,5010,3133,61.5,7.4,1.040,1.017,1.017,1.020,3762.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3069.6,2935.3,2409.9,2362.6,2694.3,79.2,76.2,65.2,60.3,79.2,70.2,100.0,38.0,37.0,37.0,37.0,37.0,56,54,54,52,44,46,46,48,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,51,0.000,0.000,0.000,0.000,0.000,0.000,40.185,30.553,2.887,25.0,82.8,79.2,65.1,63.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.9,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,24.0,56.0,1.728,5.120,3.360,3.344,12.096,0.816,1.112,3.424,2.944,1.008,1.032,1.008,1.488,1.864,854,930,922,No,30,No,No,33,No,No,801,2586,0.0,22.9,22.9,0.000,6.283,18968,6367,0.7,0.0,0.7,0.007,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,12.000,12.040,830,93.323,39.264,52.398,15.819,69.856,59.386,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,2.0,49.5,99.6,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.0,71.8,1014,989,48,8.0,105,408,30,0.000,0.000,0,0,0.000,0.000,0,0,0,
8.2.2021,18:11:2.385,8997,6072,59.7,5022,3121,61.6,7.4,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3047.5,2846.9,2269.9,2185.3,2587.4,81.2,70.9,54.5,55.1,81.2,65.4,100.0,37.0,37.0,37.0,37.0,37.0,55,56,55,53,45,44,45,47,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.000,0.000,0.000,0.000,0.000,0.000,39.210,29.565,2.869,25.0,82.0,76.7,61.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,10.3,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.112,3.424,2.944,1.008,1.040,1.008,1.488,1.864,854,929,908,No,30,No,No,33,No,No,801,2586,2.1,0.1,2.1,0.052,0.065,18968,6367,1.1,0.0,1.1,0.038,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,12.000,12.040,830,93.503,39.168,52.675,15.630,70.229,59.701,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,2.0,49.7,98.9,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.3,71.9,1019,993,55,8.0,105,408,30,0.023,0.016,0,0,0.000,0.000,0,0,0,
8.2.2021,18:11:4.944,8979,6090,59.5,5005,3138,61.4,7.4,1.020,1.017,1.022,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2981.8,2885.3,2305.1,2050.7,2555.7,78.5,79.1,60.1,48.4,79.1,66.5,100.0,37.0,37.0,37.0,37.0,37.0,55,55,54,52,45,45,46,48,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,50,0.000,0.000,0.000,0.000,0.000,0.000,38.995,29.284,2.868,25.0,80.4,77.8,62.2,55.4,0.0,0.0,0.0,0.1,0.0,0.0,0.5,7.1,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,858,923,923,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.016,18968,6367,0.0,0.0,0.0,0.000,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,12.000,12.048,828,91.646,38.700,51.288,15.626,68.384,58.132,1342.0,1752.8,1101.1,1342.0,98.0,77.0,0.0,2.0,49.3,99.6,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,71.3,70.5,1009,984,53,8.0,99,408,30,0.179,0.138,0,0,0.000,0.000,0,0,0,
8.2.2021,18:11:7.524,8986,6083,59.6,5009,3133,61.5,7.4,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2999.6,2794.0,2245.2,2148.7,2546.9,78.5,68.7,58.8,53.9,78.5,65.0,100.0,37.0,37.0,37.0,37.0,37.0,56,56,55,53,44,44,45,47,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,51,0.000,0.000,0.000,0.000,0.000,0.000,38.953,29.227,2.856,25.0,80.8,75.3,60.6,58.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.2,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,851,917,916,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.003,0.030,18968,6367,1.1,0.0,1.1,0.019,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,61,1.187,12.000,12.048,827,91.634,38.976,50.999,15.997,67.999,57.806,1342.0,1752.8,1101.1,1342.0,98.0,78.0,0.0,2.0,49.4,99.5,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,70.9,70.5,1013,987,52,8.0,100,408,30,0.042,0.068,0,0,0.000,0.000,0,0,0,
8.2.2021,18:11:10.079,8982,6087,59.6,5005,3137,61.4,7.4,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2985.8,2814.4,2413.3,2356.8,2642.5,80.1,75.3,62.6,60.2,80.1,69.5,100.0,37.0,37.0,37.0,37.0,37.0,56,55,54,52,44,45,46,48,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,52,0.000,0.000,0.000,0.000,0.000,0.000,39.388,29.680,2.899,25.0,80.7,76.0,65.2,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,853,923,907,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.003,18968,6367,1.1,0.0,1.1,0.070,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,61,1.187,12.000,12.040,829,91.134,38.508,50.965,15.538,67.954,57.768,1342.0,1752.8,1101.1,1342.0,98.0,78.0,0.0,2.0,49.6,98.6,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,70.1,70.1,1015,989,52,8.0,101,408,30,0.000,0.000,0,0,0.000,0.000,0,0,0,
8.2.2021,18:11:12.626,8985,6084,59.6,5016,3126,61.6,7.4,1.020,1.017,1.042,1.020,3663.4,3663.4,3762.4,3663.4,99.0,3663.4,99.0,2927.0,2700.4,2170.8,2063.3,2465.4,79.1,71.7,50.9,52.1,79.1,63.5,100.0,37.0,37.0,38.0,37.0,37.0,55,55,53,50,45,45,47,50,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,51,0.000,0.000,0.000,0.000,0.000,0.000,38.420,28.640,2.796,25.0,79.0,72.9,58.6,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.344,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,851,915,917,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.081,18968,6367,1.0,0.0,1.0,0.020,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,61,1.187,11.992,12.040,824,92.722,38.482,52.579,14.985,70.097,59.591,1342.0,1752.8,1101.1,1342.0,90.0,64.0,0.0,3.0,49.7,98.8,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,69.2,71.3,1017,991,53,8.0,101,408,30,0.069,0.016,0,0,0.000,0.000,0,0,0,
8.2.2021,18:11:15.176,8980,6089,59.5,4999,3144,61.3,7.4,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,2984.1,3055.9,2511.2,2497.2,2762.1,74.2,81.5,65.6,63.1,81.5,71.1,100.0,37.0,37.0,37.0,37.0,37.0,55,56,56,54,45,44,44,46,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,0.000,0.000,0.000,0.000,0.000,0.000,40.181,30.602,2.932,25.0,80.5,82.5,67.8,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.6,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,856,929,905,No,30,No,No,33,No,No,801,2586,0.0,0.0,0.0,0.000,0.000,18968,6367,0.6,0.0,0.6,0.011,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,12.000,12.040,824,95.992,39.840,54.493,15.698,72.649,61.758,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,2.0,49.5,99.3,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,74.4,73.8,1013,987,52,8.0,113,408,30,0.099,0.048,0,0,0.000,0.000,0,0,0,
8.2.2021,18:11:17.758,8987,6082,59.6,5017,3126,61.6,7.4,1.020,1.017,1.017,1.020,3663.4,3663.4,3663.4,3663.4,99.0,3663.4,99.0,3064.6,2826.4,2310.3,2249.6,2612.7,82.2,68.0,53.9,53.3,82.2,64.3,100.0,37.0,37.0,37.0,37.0,37.0,53,54,56,52,47,46,44,48,54,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,51,0.000,0.000,0.000,0.000,0.000,0.000,39.359,29.687,2.871,25.0,82.6,76.2,62.3,60.8,0.0,0.0,0.0,0.0,0.0,0.0,4.1,7.1,792.1,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39.0,20.0,24.0,55.0,1.728,5.120,3.360,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,854,923,917,No,30,No,No,33,No,No,801,2586,0.0,0.1,0.1,0.000,0.049,18968,6367,1.0,0.0,1.0,0.033,0.000,9059,214,0.0,0.0,0.0,0.000,0.000,4029,62,1.187,11.992,12.040,831,94.814,39.238,53.915,15.296,71.879,61.103,1342.0,1752.8,1101.1,1342.0,98.0,76.0,0.0,2.0,49.6,99.2,0.0,0.0,0.0,0.0,0.0,36,No,No,Yes,No,No,No,72.7,72.9,1016,990,55,8.0,109,408,30,0.023,0.000,0,0,0.000,0.000,0,0,0,
